"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-08-29","1.6"," 1903",,"0.0",,"0.0","0.0",,"26.1","12.8",,"  250",,,"4.9",,"    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-08-30","2.2"," 1001"," 1000","0.0",,"0.0","0.0",,"25.0","12.8",,"  240","  240",,"5.8","6.7",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-08-31","2.8"," 1340"," 1216","0.3",,"0.0","0.0",,"27.8","17.2",,"  160","  130",,"6.3","8.9",,,,,,,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-01","1.8"," 2015"," 2014","0.0",,"0.0","0.0",,"32.2","18.3",,"  130","  120",,"4.0","5.4","    1",,,,,,,"    1",,,"    1",,,,,,"    1",
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-02","4.3"," 1212"," 1211","4.8",,"0.0","0.0",,"32.8","23.3",,"  270","  280",,"10.7","13.9","    1",,"    1",,,,,"    1",,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-03","2.7"," 0818"," 0818","0.0",,"0.0","0.0",,"31.7","22.2",,"  280","  280",,"12.5","16.5","    1",,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-04","4.9"," 1611"," 1610","0.0",,"0.0","0.0",,"23.3","13.9",,"  280","  270",,"9.4","12.5",,,,,,,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-05","4.8"," 0822"," 0830","0.0",,"0.0","0.0",,"18.3","9.4",,"   20","   10",,"10.3","12.5",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-06","3.9"," 1547"," 1538","0.0",,"0.0","0.0",,"20.6","6.7",,"   60","   70",,"8.0","10.3",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-07","4.3"," 1340"," 1333","0.0",,"0.0","0.0",,"22.2","8.9",,"   30","   20",,"9.4","11.6",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-08","4.6"," 1219"," 1011","0.0",,"0.0","0.0",,"21.7","11.1",,"   40","   50",,"10.3","13.9",,,,,,,,,,,,"    1","    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-09","2.4"," 1205"," 1200","0.0",,"0.0","0.0",,"25.6","13.9",,"   40","   40",,"5.4","7.2",,,,,,,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-10","1.2"," 1645"," 1647","0.5",,"0.0","0.0",,"27.8","16.1",,"   50","   60",,"5.4","5.8","    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-11","2.1"," 1557"," 1610","0.0",,"0.0","0.0",,"27.2","14.4",,"  250","  240",,"6.7","8.9","    1","    1",,,,,,,,,"    1",,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-12","4.7"," 1359"," 1359","0.0",,"0.0","0.0",,"30.0","16.1",,"  250","  260",,"10.3","12.5","    1",,"    1",,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-13","4.8"," 0344"," 0403","0.0",,"0.0","0.0",,"24.4","10.0",,"  240","  250",,"8.0","11.2",,,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-14","3.0"," 1552"," 1552","0.0",,"0.0","0.0",,"18.3","6.1",,"  340","  340",,"7.2","8.9",,,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-15","3.3"," 1233"," 1249","0.0",,"0.0","0.0",,"16.7","4.4",,"  350","  330",,"8.0","10.7",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-16","1.6"," 1511"," 0641","0.0",,"0.0","0.0",,"15.6","3.9",,"   50","  150",,"4.5","10.3",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-17","3.1"," 1704"," 1616","0.0",,"0.0","0.0",,"20.0","9.4",,"  100","  100",,"7.2","9.8",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-18","4.1"," 1323"," 1323","0.0",,"0.0","0.0",,"22.2","7.2",,"  120","  130",,"8.0","10.3",,,,,,,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-19","4.2"," 0909"," 0912","10.2",,"0.0","0.0",,"19.4","10.0",,"  240","  240",,"7.2","8.9","    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-20","2.3"," 1704"," 1703","0.0",,"0.0","0.0",,"22.8","8.9",,"  150","  160",,"5.4","6.3","    1","    1",,,,,,,,,"    1",,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-21","5.4"," 1556"," 1625","0.0",,"0.0","0.0",,"23.3","13.9",,"  240","  240",,"12.5","14.3","    1",,,,,,,"    1",,,"    1",,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-22","3.5"," 1342"," 1450","0.0",,"0.0","0.0",,"19.4","10.6",,"  270","  240",,"8.0","9.8",,,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-23","1.9"," 1946"," 1942","0.0",,"0.0","0.0",,"19.4","8.3",,"  250","  250",,"5.8","6.7","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-24","2.3"," 1510"," 1512","1.3",,"0.0","0.0",,"20.0","10.0",,"  160","  160",,"9.8","11.2",,,,,,,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-25","3.8"," 1120"," 1119","0.8",,"0.0","0.0",,"20.0","12.8",,"  110","  110",,"8.0","9.8","    1",,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-26","4.6"," 1028"," 0548","6.9",,"0.0","0.0",,"20.6","9.4",,"  160","   70",,"9.8","14.3","    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-27","3.6"," 1404"," 1358","3.6",,"0.0","0.0",,"18.9","8.9",,"  100","  100",,"8.0","11.6","    1",,,,,,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-28","1.7"," 1300"," 0922","12.4",,"0.0","0.0",,"16.1","10.0",,"   50","  130",,"4.5","5.4","    1","    1",,,,,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-29","4.1"," 1752"," 1751","14.0",,"0.0","0.0",,"18.3","10.6",,"  260","  260",,"17.9","23.2","    1","    1","    1",,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-09-30","6.5"," 1647"," 0924","2.3",,"0.0","0.0",,"13.3","5.6",,"   10","  330",,"12.5","17.0","    1",,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-01","4.2",,,"0.0","  100","0.0","0.0",,"13.9","3.3","  705","   20","   30",,"9.4","11.6",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-02","3.1",,,"0.0","   87","0.0","0.0",,"18.3","2.2","  608","  280","  300",,"7.2","9.4",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-03","1.8",,,"0.0","  100","0.0","0.0",,"22.2","3.3","  699","   10","   30",,"5.4","7.2",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-04","1.2",,,"0.0","   98","0.0","0.0",,"22.8","5.0","  684","  260","  260",,"4.5","5.8",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-05","1.0",,,"0.0","  100","0.0","0.0",,"25.6","7.2","  693","   70","   80",,"4.5","5.8",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-06","1.5",,,"0.0","  100","0.0","0.0",,"27.2","8.9","  690","  170","  170",,"3.6","4.5",,,,,,,,,,,"    1",,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-07","2.7",,,"0.0","  100","0.0","0.0",,"27.8","10.6","  688","  140","  150",,"6.7","7.6",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-08","2.1",,,"0.0","  100","0.0","0.0",,"27.2","11.1","  685","  200","  200",,"5.8","6.7",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-09","1.3",,,"0.0","  100","0.0","0.0",,"27.8","10.6","  682","  140","  140",,"4.0","6.3",,,,,,,,,,,"    1",,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-10","2.6",,,"0.0","   75","0.0","0.0",,"25.6","11.1","  508","  160","  170",,"7.6","9.4",,,,,,,,,,,"    1",,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-11","2.8",,,"0.0","   95","0.0","0.0",,"26.7","11.1","  645","  150","  160",,"7.2","9.4",,,,,,,,,,,"    1",,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-12","2.7",,,"0.0","   69","0.0","0.0",,"23.9","10.0","  464","  110","  100",,"7.2","8.9",,,,,,,,"    1",,,"    1",,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-13","2.9",,,"8.1","    5","0.0","0.0",,"18.3","11.1","   36","  300","  300",,"8.9","11.6","    1","    1",,,,,,"    1",,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-14","7.3",,,"4.3","    1","0.0","0.0",,"13.9","8.9","    7","  260","  270",,"11.6","15.6",,,,,,,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-15","8.6",,,"3.3","   36","0.0","0.0",,"14.4","8.3","  237","  270","  260",,"16.1","21.0",,,,,,,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-16","5.4",,,"0.5","   52","0.0","0.0",,"15.0","9.4","  345","  280","  280",,"10.7","13.9",,,,,,,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-17","7.5",,,"0.0","   90","0.0","0.0",,"13.9","7.8","  596","  250","  250",,"14.3","17.9",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-18","2.4",,,"0.0","    0","0.0","0.0",,"12.8","2.8","    0","   40","   40",,"7.6","9.4",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-19","7.6",,,"23.1","    0","0.0","0.0",,"8.3","6.1","    0","   30","   30",,"14.3","17.9",,,,,,,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-20","7.4",,,"21.3","    0","0.0","0.0",,"8.3","6.1","    0","  330","  320",,"11.2","14.3",,,,,,,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-21","3.5",,,"0.0","    0","0.0","0.0",,"10.0","0.6","    0","  260","  270",,"7.2","8.9",,,,,,,,,,,,"    1",,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-22","2.4",,,"0.0","   94","0.0","0.0",,"16.1","-0.6","  605","  230","  240",,"5.8","7.6",,,,,,,,,,,"    1",,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-23","2.9",,,"0.5","   77","0.0","0.0",,"17.8","2.2","  494","  270","  260",,"13.4","18.3",,,"    1",,,,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-24","4.9",,,"4.8","   97","0.0","0.0",,"15.6","6.1","  620","  270","  270",,"11.2","15.6",,,"    1",,,,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-25","3.4",,,"1.0","   15","0.0","0.0",,"16.7","4.4","   95","   80","   70",,"7.6","9.8",,,,,,,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-26","4.1",,,"0.5","    0","0.0","0.0",,"9.4","6.7","    0","   50","   70",,"7.2","8.9",,,,,,,,,,,"    1","    1","    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-27","2.5",,,"0.0","   34","0.0","0.0",,"11.1","1.1","  213","  280","  290",,"7.2","9.8",,,,,,,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-28","1.7",,,"2.3","   19","0.0","0.0",,"9.4","-2.2","  122","  300","  300",,"8.0","10.7",,,,"    1",,,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-29","2.1",,,"6.4","   60","0.0","0.0",,"12.2","-0.6","  375","  310","  310",,"9.4","11.6",,,,,,,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-30","4.1",,,"3.3","   20","0.0","0.0",,"11.1","-2.2","  127","  170","  190",,"8.9","10.7",,,,,,,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-10-31","2.6",,,"0.0","   21","0.0","0.0",,"12.2","0.6","  132","  170","  170",,"7.6","9.8",,,,,,,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-01","4.3"," 9999",,"0.0","   84","0.0","0.0",,"15.6","0.0","  517","  160","  180",,"6.7","9.4",,,,,,,,,,,"    1",,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-02","4.1"," 9999",,"0.0","   44","0.0","0.0",,"17.8","7.8","  271","  220","  180",,"8.0","11.2",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-03","4.9"," 9999",,"0.5","    0","0.0","0.0",,"10.6","2.2","    0","   50","   60",,"9.4","12.5","    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-04","2.4"," 9999",,"0.0","   93","0.0","0.0",,"11.7","-0.6","  571","   70","   70",,"5.4","6.7",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-05","3.3"," 9999",,"0.0","  100","0.0","0.0",,"13.3","-1.7","  609","  160","  170",,"7.2","8.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-06","6.2"," 9999",,"0.0","   72","0.0","0.0",,"18.3","1.7","  435","  200","  210",,"11.2","14.3",,,,,,,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-07","2.8"," 9999",,"0.0","    0","0.0","0.0",,"14.4","10.6","    0","  250","  220",,"7.6","10.3","    1",,,,,,,,,,"    1","    1","    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-08","3.4"," 9999",,"18.0","    0","0.0","0.0",,"10.6","7.8","    0","   80","   80",,"8.0","10.3","    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-09","7.6"," 9999",,"11.7","    9","0.0","0.0",,"17.2","3.9","   55","  200","  200",,"14.8","20.1","    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-10","4.0"," 9999",,"4.6","   12","18.0","0.0",,"5.6","0.6","   71","  270","  260",,"11.2","13.9",,,,"    1",,,,,,,,,"    1",,"    1",,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-11","3.4"," 9999",,"0.0","    8","0.0","0.0",,"6.1","0.6","   48","  240","  240",,"9.4","11.2",,,,,,,,,,,,,,,"    1",,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-12","4.7"," 9999",,"0.0","   80","0.0","0.0",,"15.0","0.0","  475","  200","  190",,"9.8","13.0",,,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-13","7.8"," 9999",,"0.5","    0","0.0","0.0",,"17.8","10.6","    0","  260","  190",,"11.6","16.1",,,,,,,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-14","2.5"," 9999",,"0.0","    2","0.0","0.0",,"10.6","3.9","   10","  240","  240",,"7.6","9.8","    1",,,,,,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-15","3.0"," 9999",,"0.0","   66","0.0","0.0",,"15.0","1.1","  387","  180","  210",,"6.7","9.4","    1","    1",,,,,,,,,"    1",,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-16","4.5"," 9999",,"0.0","   57","0.0","0.0",,"9.4","-2.2","  331","  300","  290",,"10.3","13.4","    1",,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-17","5.0"," 9999",,"0.0","    1","0.0","0.0",,"2.2","-3.3","    5","  270","  280",,"10.3","13.9",,,,,,,,,,,,,,,"    1",,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-18","6.4"," 9999",,"0.0","   70","0.0","0.0",,"9.4","-4.4","  407","  190","  220",,"13.4","17.0",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-19","6.2"," 9999",,"0.0","    1","0.0","0.0",,"13.3","5.0","    4","  190","  190",,"9.8","13.9",,,,,,,,,,,,,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-20","4.7"," 9999",,"0.0","    0","0.0","0.0",,"13.9","0.0","    0","  290","  300",,"11.6","17.4",,,,,,,,"    1",,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-21","3.0"," 9999",,"0.0","   90","0.0","0.0",,"7.2","-2.8","  518","   90","   90",,"5.4","6.7",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-22","5.8"," 9999",,"4.1","    0","0.0","0.0",,"2.8","-0.6","    0","   50","   40",,"9.4","13.0",,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-23","3.2"," 9999",,"0.0","   87","0.0","0.0",,"9.4","-1.7","  496","  260","  240",,"7.2","8.9","    1",,,,,,,,,,"    1",,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-24","5.0"," 9999",,"0.0","   59","0.0","0.0",,"8.9","2.2","   32","  240","  240",,"9.4","11.6",,,,,,,,"    1",,,"    1",,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-25","4.7"," 9999",,"0.0","   93","0.0","0.0",,"14.4","5.0","  528","  220","  200",,"8.9","11.6",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-26","4.7"," 9999",,"9.9","    9","0.0","0.0",,"15.0","10.0","   50","  180","  190",,"8.9","10.7","    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-27","4.7"," 9999",,"11.7","    0","0.0","0.0",,"13.3","1.7","    0","  180","  340",,"7.6","9.8","    1",,,,,,,,,,"    1",,"    1",,"    1",,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-28","3.6"," 0035"," 0034","0.0","    0","0.0","0.0",,"2.2","0.6","    0","  350","  350",,"6.7","9.4",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-29","7.5"," 1402"," 1655","2.5","    0","0.0","0.0",,"3.9","0.6","    0","   20","   20",,"13.9","17.4","    1",,,,,,,,,,"    1",,"    1","    1","    1",,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-11-30","4.4"," 0322"," 0315","0.0","  100","0.0","0.0",,"6.7","-0.6","  588","  330","  320",,"8.0","10.7",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-12-01","3.4",,,"0.3","   75","0.0","0.0",,"8.3","-1.7","  415","  230","  200",,"6.3","9.4","    1",,,,,,,,,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-12-02","2.4",,,"2.0","   88","3.0","0.0",,"5.0","-2.2","  490","  350","   90",,"5.8","7.6","    1",,,,,,,,,,"    1",,"    1",,"    1",,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-12-03","4.8",,,"3.3","    1","0.0","0.0",,"9.4","-1.7","    9","  170","  190",,"9.4","13.9",,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-12-04","5.6",,,"10.4","    0","0.0","0.0",,"10.6","4.4","    0","  230","  190",,"9.4","13.9","    1",,,,,,,,,,"    1","    1","    1",,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-12-05","3.8",,,"0.0","    0","0.0","0.0",,"4.4","0.6","    0","   30","   30",,"7.2","8.0",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-12-06","2.7",,,"0.0","    0","0.0","0.0",,"0.6","-3.3","    0","  340","  330",,"5.8","7.2",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-12-07","4.3",,,"0.0","   45","0.0","0.0",,"3.3","-3.9","  248","  250","  260",,"10.7","13.0",,,,,,,,,,,,,,,"    1",,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-12-08","4.4",,,"0.0","   27","0.0","0.0",,"3.3","-3.3","  146","  250","  270",,"9.4","11.2",,,,,,,,,,,,,,,"    1",,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-12-09","3.9",,,"1.8","   16","23.0","25.0",,"1.7","-6.7","   86","  260","  260",,"8.0","10.7","    1",,,,,,,,,,"    1",,,,"    1",,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-12-10","4.3",,,"0.0","   74","0.0","0.0",,"-1.7","-8.3","  406","  250","  250",,"8.9","10.7",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-12-11","4.9",,,"0.0","   94","0.0","0.0",,"4.4","-5.6","  515","  220","  210",,"8.9","11.2",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-12-12","2.7",,,"0.0","   75","0.0","0.0",,"7.2","-4.4","  407","  190","  180",,"5.8","7.2",,,,,,,,,,,,,,,,,,
"USW00094860","GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US","2011-12-13","1.6",,,"0.0","    0","0.0","0.0",,"5.6","0.0","    0","  210","  200",,"4.0","5.4",,,,,,,,"    1",,,,,,,,,,
